Team	|	Lineup
NYK		|	('Immanuel Quickley', 'Julius Randle', 'Jericho Sims', 'Jalen Brunson', 'Quentin Grimes')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Immanuel Quickley', 'Quentin Grimes')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Mitchell Robinson', 'Quentin Grimes', 'Jalen Brunson')
NYK		|	('Quentin Grimes', 'Obi Toppin', 'Mitchell Robinson', 'Jalen Brunson', 'Immanuel Quickley')
NYK		|	('Josh Hart', 'Obi Toppin', 'Mitchell Robinson', 'Quentin Grimes', 'Immanuel Quickley')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Isaiah Hartenstein', 'Quentin Grimes', 'Immanuel Quickley')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Mitchell Robinson', 'Quentin Grimes', 'Immanuel Quickley')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Evan Fournier', 'Kemba Walker')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Evan Fournier', 'Derrick Rose')
NYK		|	('RJ Barrett', 'Julius Randle', 'Nerlens Noel', 'Evan Fournier', 'Kemba Walker')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Evan Fournier', 'Alec Burks')
NYK		|	('Evan Fournier', 'Julius Randle', 'Mitchell Robinson', 'Alec Burks', 'Immanuel Quickley')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Alec Burks', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Julius Randle', 'Nerlens Noel', 'Alec Burks', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Julius Randle', 'Taj Gibson', 'Evan Fournier', 'Alec Burks')
NYK		|	('RJ Barrett', 'Julius Randle', 'Nerlens Noel', 'Evan Fournier', 'Alec Burks')
NYK		|	('Quentin Grimes', 'Julius Randle', 'Nerlens Noel', 'Evan Fournier', 'Derrick Rose')
NYK		|	('Alec Burks', 'Julius Randle', 'Nerlens Noel', 'Evan Fournier', 'Derrick Rose')
NYK		|	('Alec Burks', 'Julius Randle', 'Nerlens Noel', 'Evan Fournier', 'Kemba Walker')
NYK		|	('Alec Burks', 'Julius Randle', 'Mitchell Robinson', 'Evan Fournier', 'Kemba Walker')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Quentin Grimes', 'Kemba Walker')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Mitchell Robinson', 'Miles McBride', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Taj Gibson', 'Evan Fournier', 'Miles McBride')
NYK		|	('RJ Barrett', 'Julius Randle', 'Taj Gibson', 'Alec Burks', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Julius Randle', 'Mitchell Robinson', 'Alec Burks', 'Immanuel Quickley')
NYK		|	('RJ Barrett', 'Julius Randle', 'Taj Gibson', 'Evan Fournier', 'Kemba Walker')
NYK		|	('Quentin Grimes', 'Julius Randle', 'Mitchell Robinson', 'Evan Fournier', 'Kemba Walker')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Mitchell Robinson', 'Alec Burks', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Jericho Sims', 'Alec Burks', 'Evan Fournier')
NYK		|	('RJ Barrett', 'Obi Toppin', 'Jericho Sims', 'Evan Fournier', 'Alec Burks')
NYK		|	('Alec Burks', 'Obi Toppin', 'Jericho Sims', 'Evan Fournier', 'Immanuel Quickley')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Chet Holmgren', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Jalen Williams', 'Luguentz Dort', 'Chet Holmgren', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Kenrich Williams', 'Aleksej Pokusevski', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aleksej Pokusevski', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Kenrich Williams', 'Jeremiah Robinson-Earl', 'Tre Mann', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Jeremiah Robinson-Earl', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Luguentz Dort', 'Aleksej Pokusevski', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jeremiah Robinson-Earl', 'Mike Muscala', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Aleksej Pokusevski', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Aleksej Pokusevski', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Luguentz Dort', 'Aleksej Pokusevski', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Kenrich Williams', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aleksej Pokusevski', 'Jeremiah Robinson-Earl', 'Jalen Williams', 'Josh Giddey')
OKC		|	('Jalen Williams', 'Aleksej Pokusevski', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Jalen Williams', 'Luguentz Dort', 'Aleksej Pokusevski', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Darius Bazley', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Jalen Williams', 'Eugene Omoruyi', 'Aleksej Pokusevski', 'Luguentz Dort', 'Isaiah Joe')
OKC		|	('Aaron Wiggins', 'Jalen Williams', 'Aleksej Pokusevski', 'Luguentz Dort', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Jalen Williams', 'Kenrich Williams', 'Luguentz Dort', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Mike Muscala', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Kenrich Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Eugene Omoruyi', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Jalen Williams', 'Kenrich Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Isaiah Joe', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Jalen Williams', 'Mike Muscala', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Kenrich Williams', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Jaylin Williams', 'Isaiah Joe', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Jeremiah Robinson-Earl', 'Jaylin Williams', 'Jalen Williams', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Jaylin Williams', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Jaylin Williams', 'Isaiah Joe', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Jalen Williams', 'Jaylin Williams', 'Josh Giddey', 'Isaiah Joe')
OKC		|	('Ousmane Dieng', 'Jeremiah Robinson-Earl', 'Olivier Sarr', 'Tre Mann', 'Jared Butler')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Derrick Favors', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Isaiah Roby', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Darius Bazley', 'Jeremiah Robinson-Earl', 'Derrick Favors', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Derrick Favors', 'Shai Gilgeous-Alexander', 'Josh Giddey')
OKC		|	('Jeremiah Robinson-Earl', 'Darius Bazley', 'Derrick Favors', 'Luguentz Dort', 'Josh Giddey')
OKC		|	('Aaron Wiggins', 'Darius Bazley', 'Jeremiah Robinson-Earl', 'Luguentz Dort', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Jeremiah Robinson-Earl', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Jeremiah Robinson-Earl', 'Tre Mann', 'Ty Jerome')
OKC		|	('Aaron Wiggins', 'Darius Bazley', 'Derrick Favors', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Luguentz Dort', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Jeremiah Robinson-Earl', 'Derrick Favors', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Paul Watson', 'Isaiah Roby', 'Shai Gilgeous-Alexander', 'Luguentz Dort')
OKC		|	('Aaron Wiggins', 'Paul Watson', 'Isaiah Roby', 'Luguentz Dort', 'Ty Jerome')
OKC		|	('Luguentz Dort', 'Paul Watson', 'Isaiah Roby', 'Aaron Wiggins', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Aleksej Pokusevski', 'Isaiah Roby', 'Josh Giddey', 'Ty Jerome')
OKC		|	('Aaron Wiggins', 'Aleksej Pokusevski', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Josh Giddey', 'Shai Gilgeous-Alexander', 'Ty Jerome', 'Kenrich Williams')
OKC		|	('Tre Mann', 'Luguentz Dort', 'Jeremiah Robinson-Earl', 'Josh Giddey', 'Shai Gilgeous-Alexander')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Derrick Favors', 'Tre Mann', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Aaron Wiggins', 'Mamadi Diakite', 'Tre Mann', 'Josh Giddey')
OKC		|	('Darius Bazley', 'Luguentz Dort', 'Mamadi Diakite', 'Tre Mann', 'Josh Giddey')
OKC		|	('Ty Jerome', 'Darius Bazley', 'Mamadi Diakite', 'Tre Mann', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Derrick Favors', 'Tre Mann', 'Josh Giddey')
OKC		|	('Luguentz Dort', 'Darius Bazley', 'Isaiah Roby', 'Tre Mann', 'Josh Giddey')
OKC		|	('Darius Bazley', 'Aaron Wiggins', 'Isaiah Roby', 'Josh Giddey', 'Tre Mann')
OKC		|	('Aaron Wiggins', 'Darius Bazley', 'Isaiah Roby', 'Tre Mann', 'Josh Giddey')
OKC		|	('Aaron Wiggins', 'Darius Bazley', 'Isaiah Roby', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Aleksej Pokusevski', 'Darius Bazley', 'Isaiah Roby', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Darius Bazley', 'Aleksej Pokusevski', 'Isaiah Roby', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Aleksej Pokusevski', 'Darius Bazley', 'Tre Mann', 'Shai Gilgeous-Alexander')
OKC		|	('Aaron Wiggins', 'Darius Bazley', 'Isaiah Roby', 'Lindy Waters III', 'Shai Gilgeous-Alexander')
OKC		|	('Tre Mann', 'Darius Bazley', 'Isaiah Roby', 'Theo Maledon', 'Shai Gilgeous-Alexander')
OKC		|	('Tre Mann', 'Darius Bazley', 'Olivier Sarr', 'Theo Maledon', 'Shai Gilgeous-Alexander')
OKC		|	('Aleksej Pokusevski', 'Darius Bazley', 'Olivier Sarr', 'Aaron Wiggins', 'Shai Gilgeous-Alexander')
OKC		|	('Darius Bazley', 'Aleksej Pokusevski', 'Isaiah Roby', 'Aaron Wiggins', 'Tre Mann')
OKC		|	('Aleksej Pokusevski', 'Darius Bazley', 'Isaiah Roby', 'Aaron Wiggins', 'Tre Mann')
OKC		|	('Aleksej Pokusevski', 'Darius Bazley', 'Isaiah Roby', 'Theo Maledon', 'Tre Mann')
OKC		|	('Aaron Wiggins', 'Aleksej Pokusevski', 'Isaiah Roby', 'Theo Maledon', 'Vit Krejci')
OKC		|	('Aaron Wiggins', 'Aleksej Pokusevski', 'Isaiah Roby', 'Vit Krejci', 'Theo Maledon')
OKC		|	('Aaron Wiggins', 'Jaylen Hoard', 'Isaiah Roby', 'Vit Krejci', 'Theo Maledon')
OKC		|	('Vit Krejci', 'Jaylen Hoard', 'Isaiah Roby', 'Georgios Kalaitzakis', 'Zavier Simpson')
OKC		|	('Georgios Kalaitzakis', 'Jaylen Hoard', 'Isaiah Roby', 'Vit Krejci', 'Zavier Simpson')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Wendell Carter Jr.', 'Jalen Suggs', 'Markelle Fultz')
ORL		|	('Paolo Banchero', 'Franz Wagner', 'Wendell Carter Jr.', 'Terrence Ross', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Wendell Carter Jr.', 'Terrence Ross', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Wendell Carter Jr.', 'Terrence Ross', 'Cole Anthony')
ORL		|	('Paolo Banchero', 'Franz Wagner', 'Wendell Carter Jr.', 'Cole Anthony', 'Terrence Ross')
ORL		|	('Paolo Banchero', 'Bol Bol', 'Wendell Carter Jr.', 'Terrence Ross', 'Franz Wagner')
ORL		|	('Paolo Banchero', 'Bol Bol', 'Wendell Carter Jr.', 'Franz Wagner', 'Terrence Ross')
ORL		|	('Paolo Banchero', 'Bol Bol', 'Wendell Carter Jr.', 'Franz Wagner', 'Jalen Suggs')
ORL		|	('Chuma Okeke', 'Bol Bol', 'Wendell Carter Jr.', 'Franz Wagner', 'Jalen Suggs')
ORL		|	('Chuma Okeke', 'Bol Bol', 'Mo Bamba', 'Franz Wagner', 'Jalen Suggs')
ORL		|	('Bol Bol', 'Paolo Banchero', 'Mo Bamba', 'Franz Wagner', 'Jalen Suggs')
ORL		|	('Bol Bol', 'Paolo Banchero', 'Mo Bamba', 'Franz Wagner', 'Gary Harris')
ORL		|	('Bol Bol', 'Caleb Houstan', 'Paolo Banchero', 'Gary Harris', 'Franz Wagner')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Bol Bol', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Paolo Banchero', 'Bol Bol', 'Moritz Wagner', 'Franz Wagner', 'Markelle Fultz')
ORL		|	('Bol Bol', 'Paolo Banchero', 'Moritz Wagner', 'Franz Wagner', 'Markelle Fultz')
ORL		|	('Paolo Banchero', 'Moritz Wagner', 'Bol Bol', 'Franz Wagner', 'Markelle Fultz')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Bol Bol', 'Terrence Ross', 'Markelle Fultz')
ORL		|	('Caleb Houstan', 'Paolo Banchero', 'Wendell Carter Jr.', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Wendell Carter Jr.', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Paolo Banchero', 'Franz Wagner', 'Wendell Carter Jr.', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Mo Bamba', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Moritz Wagner', 'Jalen Suggs', 'Markelle Fultz')
ORL		|	('Franz Wagner', 'Paolo Banchero', 'Moritz Wagner', 'Gary Harris', 'Markelle Fultz')
ORL		|	('Chuma Okeke', 'Bol Bol', 'Moritz Wagner', 'Caleb Houstan', 'Jalen Suggs')
ORL		|	('Jalen Suggs', 'Franz Wagner', 'Goga Bitadze', 'Markelle Fultz', 'Cole Anthony')
ORL		|	('Jalen Suggs', 'Franz Wagner', 'Wendell Carter Jr.', 'Markelle Fultz', 'Caleb Houstan')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Jalen Suggs', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Cole Anthony', 'Jalen Suggs')
ORL		|	('Wendell Carter Jr.', 'Franz Wagner', 'Mo Bamba', 'Cole Anthony', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Gary Harris', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Gary Harris', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Mychal Mulder', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Robin Lopez', 'Gary Harris', 'Jalen Suggs')
ORL		|	('Chuma Okeke', 'Franz Wagner', 'Wendell Carter Jr.', 'R.J. Hampton', 'Cole Anthony')
ORL		|	('Chuma Okeke', 'Wendell Carter Jr.', 'Robin Lopez', 'Franz Wagner', 'Gary Harris')
ORL		|	('Gary Harris', 'Chuma Okeke', 'Robin Lopez', 'Mychal Mulder', 'Franz Wagner')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Mo Bamba', 'Cole Anthony', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Robin Lopez', 'Gary Harris', 'Hassani Gravett')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Wendell Carter Jr.', 'Gary Harris', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Admiral Schofield', 'Wendell Carter Jr.', 'Gary Harris', 'Hassani Gravett')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Robin Lopez', 'Gary Harris', 'Hassani Gravett')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Freddie Gillespie', 'Gary Harris', 'Tim Frazier')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'Gary Harris', 'Tim Frazier')
ORL		|	('Franz Wagner', 'Freddie Gillespie', 'Mo Bamba', 'Gary Harris', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Mo Bamba', 'Gary Harris', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Robin Lopez', 'Gary Harris', 'Cole Anthony')
ORL		|	('Gary Harris', 'Franz Wagner', 'Mo Bamba', 'Jalen Suggs', 'Cole Anthony')
ORL		|	('Gary Harris', 'Franz Wagner', 'Mo Bamba', 'Cole Anthony', 'Jalen Suggs')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Mo Bamba', 'R.J. Hampton', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Wendell Carter Jr.', 'Mo Bamba', 'R.J. Hampton', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Moritz Wagner', 'Mo Bamba', 'R.J. Hampton', 'Cole Anthony')
ORL		|	('Chuma Okeke', 'Franz Wagner', 'Mo Bamba', 'R.J. Hampton', 'Cole Anthony')
ORL		|	('Franz Wagner', 'Chuma Okeke', 'Mo Bamba', 'Jalen Suggs', 'Markelle Fultz')
ORL		|	('Chuma Okeke', 'Moritz Wagner', 'Mo Bamba', 'Jalen Suggs', 'Markelle Fultz')
ORL		|	('Chuma Okeke', 'Moritz Wagner', 'Mo Bamba', 'R.J. Hampton', 'Markelle Fultz')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	("De'Anthony Melton", 'Tobias Harris', 'P.J. Tucker', 'Tyrese Maxey', 'James Harden')
PHI		|	('James Harden', 'Tobias Harris', 'P.J. Tucker', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'P.J. Tucker', 'Tyrese Maxey', 'James Harden')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Montrezl Harrell', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', 'Tyrese Maxey', "De'Anthony Melton")
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', 'Matisse Thybulle', 'Tyrese Maxey')
PHI		|	('Danuel House Jr.', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Danuel House Jr.', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'Shake Milton')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Montrezl Harrell', "De'Anthony Melton", 'Shake Milton')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'Shake Milton')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'James Harden')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', 'Matisse Thybulle', 'James Harden')
PHI		|	('Matisse Thybulle', 'P.J. Tucker', 'Joel Embiid', "De'Anthony Melton", 'James Harden')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Joel Embiid', 'James Harden', "De'Anthony Melton")
PHI		|	('P.J. Tucker', 'Tobias Harris', 'Joel Embiid', "De'Anthony Melton", 'James Harden')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', "De'Anthony Melton", 'Shake Milton')
PHI		|	("De'Anthony Melton", 'Tobias Harris', 'Montrezl Harrell', 'Tyrese Maxey', 'James Harden')
PHI		|	("De'Anthony Melton", 'P.J. Tucker', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	("De'Anthony Melton", 'Jalen McDaniels', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	('Danuel House Jr.', 'Tobias Harris', 'Joel Embiid', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Tobias Harris', 'Danuel House Jr.', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	('Tobias Harris', 'P.J. Tucker', 'Dewayne Dedmon', "De'Anthony Melton", 'Tyrese Maxey')
PHI		|	('Georges Niang', 'Jalen McDaniels', 'Paul Reed', 'Jaden Springer', 'Shake Milton')
PHI		|	('Danuel House Jr.', 'Jalen McDaniels', 'Paul Reed', 'Jaden Springer', 'Shake Milton')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Furkan Korkmaz', 'Andre Drummond', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Furkan Korkmaz', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Shake Milton', 'Matisse Thybulle', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Shake Milton', 'Paul Reed', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Furkan Korkmaz', 'Paul Reed', 'Andre Drummond', 'Shake Milton', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Andre Drummond', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Andre Drummond', 'Tyrese Maxey', 'Seth Curry')
PHI		|	('Shake Milton', 'Tobias Harris', 'Andre Drummond', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Georges Niang', 'Tobias Harris', 'Andre Drummond', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Georges Niang', 'Andre Drummond', 'Furkan Korkmaz', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Georges Niang', 'Andre Drummond', 'Tyrese Maxey', 'Seth Curry')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Georges Niang', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Shake Milton')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Andre Drummond', 'Furkan Korkmaz', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Furkan Korkmaz', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Matisse Thybulle')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Furkan Korkmaz', 'Seth Curry')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Tyrese Maxey', 'Seth Curry')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Furkan Korkmaz', 'Seth Curry')
PHI		|	('Furkan Korkmaz', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Furkan Korkmaz', 'Tobias Harris', 'Joel Embiid', 'Tyrese Maxey', 'Seth Curry')
PHI		|	('Charlie Brown Jr.', 'Tobias Harris', 'Joel Embiid', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Furkan Korkmaz', 'Tobias Harris', 'Joel Embiid', 'Isaiah Joe', 'Tyrese Maxey')
PHI		|	('Charlie Brown Jr.', 'Tobias Harris', 'Joel Embiid', 'Furkan Korkmaz', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Danny Green', 'Furkan Korkmaz')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Andre Drummond', 'Seth Curry', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Danny Green', 'Tyrese Maxey')
PHI		|	('Furkan Korkmaz', 'Tobias Harris', 'Joel Embiid', 'Matisse Thybulle', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Matisse Thybulle', 'Tyrese Maxey')
PHI		|	('Tobias Harris', 'Georges Niang', 'Joel Embiid', 'Matisse Thybulle', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'James Harden', 'Tyrese Maxey')
PHI		|	('Tobias Harris', 'Matisse Thybulle', 'Joel Embiid', 'James Harden', 'Tyrese Maxey')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	('Georges Niang', 'Tobias Harris', 'Paul Millsap', 'Matisse Thybulle', 'Tyrese Maxey')
PHI		|	('Danny Green', 'Tobias Harris', 'Joel Embiid', 'Tyrese Maxey', 'James Harden')
PHI		|	('Matisse Thybulle', 'Tobias Harris', 'DeAndre Jordan', 'Danny Green', 'Tyrese Maxey')
